Series,Movie,Critic Review
Star Trek,STAR TREK,A work of considerable technical expertise and workmanlike efficiency: It's uncanny how it hits every little pop culture note anyone could possibly expect from it.
Star Trek,STAR TREK,Abrams brings a fresh perspective that strips the series to its essential elements while still paying homage to what made the original special in the first place.
Star Trek,STAR TREK,"The character work is consistently ace, but Star Trek 2009 doesn't offer the high-minded, underlying ideas that the show was known for."
Star Trek,STAR TREK,... it pleases me to report that the new film from Director J.J. Abrams pulled me (a Trek newbie) in like a Romulan tractor beam.
Star Trek,STAR TREK,"We were very, very happy with what we saw. You will be too."
Star Trek,STAR TREK,"Just when you thought that the Star Trek phenomenon had truly run its course, along comes J. J. Abrams's stunning prequel to resuscitate the most enduring franchise in sci-fi history."
Star Trek,STAR TREK,"Salutes the rich history of the franchise while avoiding any hint of hokey, by-the-book starch."
Star Trek,STAR TREK,One of the most accessible and entertaining films of the year.
Star Trek,STAR TREK,"Get ready for a new influx of fans, Trekkers."
Star Trek,STAR TREK,Star Trek has needed this kind of face lift for years.
Star Trek,STAR TREK,"Star Trek is a welcome return to the flippant, big-budget bonanza that exists purely for the spectacle"
Star Trek,STAR TREK,"A franchise is reborn, at warp speed."
Star Trek,STAR TREK,"Well, it looks like the curse is broken."
Star Trek,STAR TREK,"Although given the Starship Enterprise's keys, geek-culture maven J.J. Abrams warps the vessel like he stole it in a sleek, stylish reboot stuffed with jailbreak momentum, deft pacing, dense plotting, passionate principles and perfect casting."
Star Trek,STAR TREK,"J.J. Abram's Star Trek is a refreshingly entertaining space adventurer, reinvigorating a well worn out franchise while paying homage to past labours."
Star Trek,STAR TREK,"Not content to just make this the Spock and Kirk show, with supporting players largely reduced to broad strokes, Abrams makes it clear that he's interested in Star Trek as an ongoing, fully fleshed-out ensemble piece."
Star Trek,STAR TREK,"Somehow J.J. Abrams has managed to make Star Trek cool again, with a fresh and fast-paced, action-packed thrill ride that both new and old fans can lavishly enjoy."
Star Trek,STAR TREK,Thanks for the memories; let's leave it at that
Star Trek,STAR TREK,One could melt into the luxury of the experience Mr. Abrams provides and objectively appreciate every penny spent in the budget as there is not a false or cheesy speck to be found on screen.
Star Trek,STAR TREK,"A mindless, milling mess. Just what you would expect from somebody schooled in the Michael Bay/Jerry Bruckheimer academy of bad directing."
Star Trek,STAR TREK,This Star Trek will be exploring the cinematic universe for many years to come.
Star Trek,STAR TREK,"...the film will go down, and endearingly so, as the Brokeback Mountain of space operas... In all the cosmos, a fatherless human and a motherless Vulcan find in one another that which they had lost."
Star Trek,STAR TREK,"Abrams manages quite well in making $150 million look like an episode of Babylon 5. Fistfights are poorly edited, and when he wants to create excitement and tension, Abrams simply has the camera shake around a lot in close-up."
Star Trek,STAR TREK,"Yeah, there's a plot, too, but it's almost completely overshadowed by the introduction of the new characters."
Star Trek,STAR TREK,"Standing in contrast to the angst-ridden, lumbering and dark vibe favored by so many action flicks, it has plenty for fans and almost as much for those who couldn't tell a tribble from a tricorder."
Star Trek,STAR TREK,"An incredibly satisfying popcorn picture, Star Trek hurtles forward with propulsive energy"
Star Trek,STAR TREK,It's heartening to see the wit and romance of the series treated lovingly
Star Trek,STAR TREK,The 11th feature in the long-running series is not just a great Star Trek movie -- it's a great movie period.
Star Trek,STAR TREK,"For most people, this is a popcorn flick and, as such, everything just sings. Sings a new variation of a highly recognizable and pleasant melody."
Star Trek,STAR TREK,Star Trek knocked me over the moon.
Star Trek,STAR TREK,"One of the best sci-fi films of the last decade, and that's coming from someone who has never Trekked before."
Star Trek,STAR TREK,"Six-and-a-half years after Hollywood left the Enterprise crew for dead, ... Kirk is back, baby, and he's better than ever."
Star Trek,STAR TREK,J.J. Abrams proves his masterpiece can translate into great work on the big screen that all Trekkies will love.
Star Trek,STAR TREK,"[It] broadens the appeal of its cult property, turning what was once strictly nerd fodder into a shaggy dog action movie."
Star Trek,STAR TREK,"Destined to become a sci-fi classic, ""Star Trek"" boldly goes where none of the previous entries have gone before."
Star Trek,STAR TREK,the excellent action sequences plus an upbeat tone--an important element maintained from the source material- make for an adventure that zips by at warp speed.
Star Trek,STAR TREK,"Normally, eleven versions equate disaster, but somehow, someway, director J.J. Abrams and the creators of Star Trek managed to pull off the best sci-fi movie since The Matrix."
Star Trek,STAR TREK,"While entertaining as a space soap opera, the film dismantles much of what made Star Trek once great."
Star Trek,STAR TREK,"Ingenious backdating and character establishing in what everyone but the creative team thought was an exhausted payload."""
Star Trek,STAR TREK,Director J J Abrams has made summer 2009 an event.
Star Trek,STAR TREK,Abrams doesn't get the franchise that Roddenberry created.
Star Trek,STAR TREK,"By Kevin Irwin - Star Trek, the final frontier in nostalgia, a crass ploy for box office kerching or a celebration of sci-fi's most iconic forefather? Well, a touch of all three as it turns out."
Star Trek,STAR TREK,This is arguably the best of the Star Trek movies.
Star Trek,STAR TREK,"Well-cast and well-acted...however, (the script) falls short of engaging viewers as intellectually or emotionally as the best prior movies and TV episodes have done."
Star Trek,STAR TREK,"The film is a success because of beautiful visuals, swift storytelling that never loses its momentum, and the sheer joy of having these characters back in our lives again."
Star Trek,STAR TREK,"... Youthful, fast-paced, thrilling, funny and fueled by an adventurous spirit."
Star Trek,STAR TREK,"The movie, typically for Abrams, is almost continuously exciting."
Star Trek,STAR TREK,"Well, at least they got it half right."
Star Trek,STAR TREK,a skilfully constructed studio picture that boasts a casting coup on par with The Lord of the Rings'.
Star Trek,STAR TREK,"A bold, entertaining reboot."
Star Trek,STAR TREK,"In Abrams' capable hands, the film is hugely satisfying. Smart, jaunty and savvy, it takes Orci and Kurtzman's script and races with it, boldly opening a new chapter in the series while giving it a fresh shot of life in the process."
Star Trek,STAR TREK,"Clever, campy, even a little endearing, Trek revives itself by going back to the past, but consumes itself by wanting the ""Trek"" of future, too. In the current remake craze, it's never enough."
Star Trek,STAR TREK,"Mixing warp speed action with tongue in cheek humor, this Trek beams brighter than a supernova."
Star Trek,STAR TREK,"Beam me up, Scotty, this Trek rocks."
Star Trek,STAR TREK,"Here is a film that slaps your expectations around with surprise after surprise, leaving you shaking your head in disbelief that a Star Trek film could be this good."
Star Trek,STAR TREK,The movie begins with a bang and it's one of the loudest SF movies ever made.
Star Trek,STAR TREK,"It has some significant flaws and missteps, but on its own merits, it's entertaining -- and in one instance, it's even a little more than that."
Star Trek,STAR TREK,"A genuinely entertaining thrill-a-minute sci-fi romp, whether you loved the series or not."
Star Trek,STAR TREK,"In making yet another Star Trek, the great challenge the filmmakers... faced was to be contemporary while also respecting the past. Star Trek passes its obstacles with dazzling, time-warping colors."
Star Trek,STAR TREK,"By resurrecting Kirk, JJ Abrams has not only revived and revitalised Star Trek, he's given it a dose of Viagra."
Star Trek,STAR TREK,"A fiery dynamo. Big action, snappy direction, good acting, respect for the past. This is the summer blockbuster to see."
Star Trek,STAR TREK,...immediately establishes itself as a contemporary reboot done right...
Star Trek,STAR TREK,... has a lot of humor but is very serious about its premise ... about as good as Hollywood blockbusters get.
Star Trek,STAR TREK,"Abrams and his collaborators don't kowtow to the past. They exhilarate, engross and amuse viewers by putting entertainment value above all else."
Star Trek,STAR TREK,Set phasers for fun. May this Trek live long and prosper.
Star Trek,STAR TREK,successfully crafts a new beginning that both honors the series' previous incarnations but also charts its own course using a clever time-traveling narrative that essentially creates an alternate Trek universe
Star Trek,STAR TREK,"A new fan of the series--and there are more that I would have expected--can enjoy STAR TREK, but a veteran ""Trek"" devotee will get a lot more out of it."
Star Trek,STAR TREK,"Abrams' whole approach to this revamped Star Trek: Be playful, be unpredictable, and full speed ahead."
Star Trek,STAR TREK,"It's been thirty years since I last found myself at the movies, rooting for a black hole."
Star Trek,STAR TREK,"It is a hi-energy, optimistic work, but it gives the impression of being afraid to alienate its audience with too much nerdy information."
Star Trek,STAR TREK,This movie wins. It manages to have reverence for its source material but also uses it as a jumping off point to make a 21st Century version of the franchise.
Star Trek,STAR TREK,"Lost and found planet mayhem in this reconceived excursion down intergalactic memory lane, as cocky spaced out Kirk locks horns with Bana's sulking skinhead in an unresolved cosmic anger management funk."
Star Trek,STAR TREK,"A splendid space saga so spellbinding, I won't complain about their resurrecting that infuriating, infinitive-splitting catchphrase, 'To boldly go where no one has gone before!'"
Star Trek,STAR TREK,"...a full-blooded and busy adventure, a promising restart."
Star Trek,STAR TREK,"Is the new Star Trek movie perfect? Absolutely not. But I went in an original Trek fan ... and came out feeling oddly elated, grateful for the things that worked and secure in the belief that the rough spots will work themselves out in the a"
